Date,Close,High,Low,Open,Volume,Daily Return
2026-03-04,72710.578125,74051.8046875,67437.40625,68290.5625,75073101274,0.06467555605177866
2026-03-05,70841.125,73555.7890625,70654.8828125,72712.65625,51172841727,-0.025710882421896564
2026-03-06,68136.4921875,71378.5703125,67757.8203125,70842.15625,43776962871,-0.03817885179689062
2026-03-07,67272.59375,68515.1640625,66969.2578125,68136.6875,23258701211,-0.01267893913767526
2026-03-08,65969.78125,68177.7890625,65639.1953125,67272.5,33195080116,-0.01936617019467901
2026-03-09,68402.3828125,69474.9453125,65858.0078125,65969.5859375,49499875378,0.03687448277691541
2026-03-10,69926.921875,71770.8984375,68402.71875,68402.71875,54003996096,0.022287806357257578
2026-03-11,70204.8828125,71337.6640625,68998.8671875,69931.25,45236859848,0.003975020350486469
2026-03-12,70493.4609375,70775.828125,69230.15625,70209.765625,40871848129,0.004110513591636167
2026-03-13,70968.265625,73927.328125,70410.7265625,70497.046875,61167226505,0.006735442992662266
2026-03-14,71214.625,71291.203125,70339.5859375,70965.3828125,22283546496,0.0034714019404360474
2026-03-15,72789.9140625,73173.0078125,70882.421875,71213.6796875,27991268669,0.022120302711697182
2026-03-16,74861.0859375,74901.859375,72300.6328125,72798.171875,55572438409,0.028454105238008953
2026-03-17,73922.4765625,75988.3984375,73444.2265625,74855.296875,49500721728,-0.01253801442025071
2026-03-18,71245.578125,74658.9765625,70503.859375,73936.8515625,46229011155,-0.0362122396594321
2026-03-19,69912.7890625,71598.84375,68805.5234375,71250.3515625,44631433398,-0.01870697238447039
2026-03-20,70522.5859375,71346.796875,69398.8828125,69911.53125,38299078407,0.008722250723753211
2026-03-21,68711.5234375,71051.2734375,68602.9140625,70522.46875,21109354718,-0.025680602546325204
2026-03-22,67845.2109375,69561.7734375,67372.875,68737.4453125,30108051508,-0.012607965253281006
2026-03-23,70914.859375,71782.2578125,67458.84375,67843.0,51508669357,0.04524488014825101
2026-03-24,70517.859375,71371.3046875,68920.6953125,70912.671875,40181522399,-0.005598262529164066
2026-03-25,71309.8828125,71985.7421875,70383.59375,70520.046875,35409791747,0.011231529778693128
2026-03-26,68791.625,71410.390625,68118.3515625,71310.1171875,38962070215,-0.03531428903229905
2026-03-27,66338.375,69117.53125,65532.5703125,68790.8359375,46483453594,-0.035662044616623034
2026-03-28,66319.6953125,67232.859375,65906.7421875,66338.5,20924883455,-0.0002815819275042708
2026-03-29,65954.921875,67052.953125,64971.70703125,66319.6953125,21645889785,-0.005500227885263609
2026-03-30,66691.4453125,68087.2890625,65759.8046875,65958.3515625,37694994180,0.011167073154841889
2026-03-31,68233.3125,68495.2734375,65950.4375,66694.5859375,42997691338,0.02311941479563351
2026-04-01,68078.5546875,69230.359375,67555.359375,68232.890625,36465393617,-0.002268068291422898
2026-04-02,66888.5703125,68633.1484375,65725.2578125,68077.8984375,39323384518,-0.017479577533077273
2026-04-03,66931.1015625,67296.234375,66281.5390625,66889.015625,22815543346,0.0006358522809097877
2026-04-04,67290.515625,67515.015625,66769.640625,66938.6484375,15878814963,0.005369911059425414
2026-04-05,68981.8984375,69087.65625,66610.6328125,67291.1953125,22972648674,0.02513553056906015
2026-04-06,68859.828125,70305.421875,68347.078125,68982.9140625,39542143229,-0.0017695992030517527
2026-04-07,71940.703125,72732.4296875,67740.5078125,68859.375,44650511480,0.04474125312086663
2026-04-08,71123.359375,72825.1875,70707.46875,71950.1484375,42444631703,-0.011361353371537541
2026-04-09,71767.828125,73107.265625,70486.359375,71120.5703125,38799581473,0.009061281070850802
2026-04-10,72979.046875,73440.1171875,71434.828125,71774.3671875,37722595732,0.016876904061948084
2026-04-11,73054.2734375,73784.234375,72556.3359375,72976.125,23287073965,0.0010307967248304184
2026-04-12,70753.40625,73154.03125,70540.5703125,73056.046875,29882740487,-0.031495312720733026
2026-04-13,74484.640625,74896.3125,70588.5234375,70757.6171875,52278211554,0.05273575609654846
2026-04-14,74181.609375,76061.7578125,73877.203125,74478.3984375,53540826530,-0.004068372317531099
2026-04-15,74805.078125,75409.2734375,73549.203125,74182.0234375,38090174312,0.008404626904874313
2026-04-16,75152.1328125,75506.5703125,73346.265625,74810.875,41312783855,0.004639453579876829
2026-04-17,77126.875,78320.6796875,74558.6015625,75164.0390625,54137194839,0.02627659540184779
2026-04-18,75726.2109375,77416.703125,75504.9453125,77136.046875,26014416776,-0.01816051878803593
2026-04-19,73856.3515625,76243.09375,73802.3828125,75723.6953125,30931515195,-0.024692366775663332
2026-04-20,75872.5234375,76575.359375,73775.5703125,73854.25,39674447916,0.027298557704868998
2026-04-21,76352.7734375,76881.4765625,74852.671875,75872.828125,36453522626,0.0063296958930805225
2026-04-22,78203.1015625,79468.0,76159.578125,76354.21875,48336654537,0.024233934691509473
2026-04-23,78268.953125,78676.9375,77014.453125,78203.875,40354900916,0.0008420581944230676
2026-04-24,77455.3125,78554.09375,77318.4453125,78263.8203125,32784213526,-0.010395445352393673
2026-04-25,77612.015625,77882.640625,77184.6640625,77457.2109375,16702933134,0.0020231423764509593
2026-04-26,78657.5390625,78923.5625,77334.890625,77613.1171875,21482934750,0.013471154293320797
2026-04-27,77366.625,79488.171875,76481.34375,78661.015625,38135631927,-0.01641182876919478
2026-04-28,76350.671875,77483.8671875,75673.6015625,77368.1171875,32056900880,-0.013131671764148978
2026-04-29,75776.1328125,77884.96875,74958.5703125,76350.6875,41460907886,-0.007525003361340765
2026-04-30,76304.3203125,76611.484375,75318.984375,75778.6328125,29497862305,0.00697036758667724
2026-05-01,78179.0,78894.9765625,76294.6953125,76305.0546875,39164328894,0.024568460603834108
2026-05-02,78657.25,79119.7890625,78031.9609375,78177.75,16761531851,0.006117371672699878
2026-05-03,78538.2265625,79402.359375,78073.078125,78656.7265625,20544392639,-0.00151319093281288
2026-05-04,79827.90625,80742.359375,78217.9609375,78540.2890625,54325085296,0.016421044171065935
2026-05-05,80927.0546875,81751.453125,79787.578125,79823.53125,39700107376,0.013768974900303155
2026-05-06,81427.53125,82792.2109375,80751.0234375,80930.734375,41751540000,0.006184292316489204
2026-05-07,80009.9921875,81684.953125,79522.65625,81428.8515625,36931193154,-0.017408596831308243
2026-05-08,80186.765625,80447.265625,79205.515625,80009.625,33789351540,0.0022093920105095144
2026-05-09,80664.3671875,81030.0625,80119.9296875,80187.7421875,18102086996,0.0059561145630133705
2026-05-10,82138.9296875,82430.171875,80274.1328125,80665.609375,26965971077,0.01828022150812214
2026-05-11,81728.296875,82326.234375,80451.421875,82139.046875,32409774919,-0.004999247178679611
2026-05-12,80477.4921875,81753.03125,79832.1015625,81725.3515625,32186688600,-0.015304426194186482
2026-05-13,79277.1171875,81276.671875,78725.5078125,80476.7890625,34075428359,-0.014915661104390687
2026-05-14,81051.25,82005.9609375,78909.6796875,79276.9453125,43731663431,0.022378876470797504
2026-05-16,79045.3203125,79159.421875,78980.4375,79063.5625,35535978496,-0.024748905013803002
